qblock_id,reads,k,seed,best_milli,median_milli,target_milli,winner_milli,reads_below_target,valid,beats_winner,wall_s,error
1000729,64,3,6321096717204034849,-14298000,-14226000,-14625068,0,0,0,1,2.474,
1000730,64,3,16856889433877794098,-14214000,-14158000,-14625068,0,0,0,1,2.462,
1000731,64,3,12942542968312025778,-14356000,-14290000,-14625068,0,0,0,1,2.414,
1000732,64,3,13938054964478416867,-14390000,-14316000,-14625068,0,0,0,1,2.369,
1000733,64,3,4265022813833146204,-14340000,-14268000,-14625068,0,0,0,1,2.378,
1000734,64,3,3132723135114847193,-14320000,-14264000,-14625068,0,0,0,1,2.463,
1000735,64,3,14006086288998244616,-14226000,-14144000,-14625068,0,0,0,1,2.332,
1000736,64,3,14026185452433709675,-14296000,-14236000,-14625068,0,0,0,1,2.32,
1000737,64,3,14361959834935197413,-14350000,-14256000,-14625068,0,0,0,1,2.306,
1000738,64,3,4389430802964442170,-14348000,-14264000,-14625068,0,0,0,1,2.45,
1000739,64,3,18393685205967746522,-14270000,-14188000,-14625068,0,0,0,1,2.482,
1000740,64,3,7931736010765936715,-14312000,-14244000,-14625068,0,0,0,1,2.372,
1000741,64,3,3886765426683365084,-14368000,-14302000,-14625068,0,0,0,1,2.283,
1000742,64,3,4858449267346824925,-14344000,-14288000,-14625068,0,0,0,1,2.342,
1000743,64,3,376432560779643685,-14324000,-14254000,-14625068,0,0,0,1,2.429,
1000744,64,3,16402272889207214068,-14262000,-14196000,-14625068,0,0,0,1,2.506,
1000745,64,3,4081237633752626149,-14254000,-14188000,-14625068,0,0,0,1,2.431,
1000746,64,3,15629778330500924528,-14342000,-14272000,-14625068,0,0,0,1,2.474,
1000747,64,3,1903294442977273685,-14414000,-14350000,-14625068,0,0,0,1,2.371,
1000748,64,3,16420845170081976748,-14314000,-14250000,-14625068,0,0,0,1,2.417,
1000749,64,3,6936285540330808025,-14422000,-14294000,-14625068,0,0,0,1,2.364,
1000750,64,3,1233890246859768327,-14384000,-14314000,-14625068,0,0,0,1,2.331,
1000751,64,3,3696444151468710994,-14404000,-14328000,-14625068,0,0,0,1,2.319,
1000752,64,3,16027747187438999086,-14224000,-14164000,-14625068,0,0,0,1,2.465,
1000753,64,3,5635694721092899461,-14342000,-14274000,-14625068,0,0,0,1,2.407,
1000754,64,3,5375701678180182015,-14328000,-14244000,-14625068,0,0,0,1,2.479,
1000755,64,3,4664572060379103363,-14314000,-14228000,-14625068,0,0,0,1,2.261,
1000756,64,3,7388345670417925855,-14372000,-14318000,-14625068,0,0,0,1,2.277,
1000757,64,3,13691165070213111987,-14280000,-14226000,-14625068,0,0,0,1,2.395,
1000758,64,3,15092489348165429122,-14394000,-14328000,-14625068,0,0,0,1,2.513,
1000759,64,3,15927210028510039620,-14378000,-14304000,-14625068,0,0,0,1,2.427,
1000760,64,3,11643580198419371613,-14300000,-14262000,-14625068,0,0,0,1,2.284,
1000761,64,3,11761127060102394746,-14310000,-14250000,-14625068,0,0,0,1,2.381,
1000762,64,3,1553570654055328791,-14340000,-14246000,-14625068,0,0,0,1,2.449,
1000763,64,3,1066675378307242441,-14336000,-14266000,-14625068,0,0,0,1,2.39,
1000764,64,3,11350691206384570571,-14350000,-14292000,-14625068,0,0,0,1,2.418,
1000765,64,3,16028197644122503021,-14320000,-14250000,-14625068,0,0,0,1,2.375,
1000766,64,3,11349776833082814417,-14282000,-14190000,-14625068,0,0,0,1,2.342,
1000767,64,3,17059300769736687324,-14336000,-14270000,-14625068,0,0,0,1,2.38,
1000768,64,3,4148916486292552983,-14302000,-14248000,-14625068,0,0,0,1,2.461,
1000769,64,3,7955848331768318096,-14386000,-14322000,-14625068,0,0,0,1,2.487,
1000770,64,3,3872565311158337231,-14320000,-14234000,-14625068,0,0,0,1,2.369,
1000771,64,3,12335556880409737965,-14324000,-14274000,-14625068,0,0,0,1,2.446,
1000772,64,3,4230314289372323443,-14234000,-14162000,-14625068,0,0,0,1,2.398,
1000773,64,3,4794250601755653916,-14354000,-14298000,-14625068,0,0,0,1,2.423,
1000774,64,3,14342435625918699538,-14368000,-14278000,-14625068,0,0,0,1,2.285,
1000775,64,3,12264295953550024068,-14282000,-14212000,-14625068,0,0,0,1,2.31,
1000776,64,3,11695677528064857155,-14288000,-14224000,-14625068,0,0,0,1,2.514,
1000777,64,3,15244785531418612404,-14386000,-14286000,-14625068,0,0,0,1,2.411,
1000778,64,3,5085100448544386740,-14306000,-14234000,-14625068,0,0,0,1,2.372,
1000779,64,3,3642173389236078283,-14314000,-14218000,-14625068,0,0,0,1,2.488,
1000780,64,3,3189452635931540090,-14314000,-14226000,-14625068,0,0,0,1,2.511,
1000781,64,3,14870412799230649141,-14326000,-14256000,-14625068,0,0,0,1,2.284,
1000782,64,3,789126359032240698,-14218000,-14168000,-14625068,0,0,0,1,2.328,
1000783,64,3,14730638074443548603,-14284000,-14214000,-14625068,0,0,0,1,2.251,
1000784,64,3,9767799627713731319,-14242000,-14192000,-14625068,0,0,0,1,2.612,
1000785,64,3,14315601672319679452,-14250000,-14186000,-14625068,0,0,0,1,2.416,
1000786,64,3,12929810766043336455,-14386000,-14264000,-14625068,0,0,0,1,2.413,
1000787,64,3,11863566253909094067,-14298000,-14244000,-14625068,0,0,0,1,2.479,
1000788,64,3,3300209386990781887,-14328000,-14242000,-14625068,0,0,0,1,2.342,
1000789,64,3,12972251148539225397,-14410000,-14320000,-14625068,0,0,0,1,2.335,
1000790,64,3,821799241038953617,-14292000,-14234000,-14625068,0,0,0,1,2.309,
1000791,64,3,10488153032143002784,-14322000,-14252000,-14625068,0,0,0,1,2.256,
1000792,64,3,1708466384200464898,-14348000,-14280000,-14625068,0,0,0,1,2.533,
1000793,64,3,11214738706050903949,-14336000,-14262000,-14625068,0,0,0,1,2.473,
1000794,64,3,16221786661962268448,-14254000,-14184000,-14625068,0,0,0,1,2.437,
1000795,64,3,13821326446005963890,-14342000,-14272000,-14625068,0,0,0,1,2.344,
1000796,64,3,11391074284450523346,-14290000,-14228000,-14625068,0,0,0,1,2.309,
1000797,64,3,14177533292274036850,-14398000,-14312000,-14625068,0,0,0,1,2.437,
1000798,64,3,14606758597207298990,-14318000,-14252000,-14625068,0,0,0,1,2.384,
1000799,64,3,9158090549599226281,-14300000,-14214000,-14625068,0,0,0,1,2.331,
